acc_id,acc_date,acc_state,acc_city,fix_port,source,bus_type,industry_sector,device_category,device_type,tradename_or_generic,manufacturer,num_injured,age_youngest,gender,acc_desc,injury_desc,report,category,mechanical,op_error,employee,notes
905891,7/1/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,RC48,Pinfari,1,31,M,"Guest was sitting in last seat of train on right hand side, when train came to stop in station. He bumped his shin on back of seat in front of him causing a small laceration on his left shin.",Bleeding,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905892,7/1/2000,NJ,,P,New Jersey Dept. of Community Affairs,Carnival or rental,recreation,inflatable,Inflatable slide,Titanic Slide,Cutting Edge Creations,1,7,F,Unknown,Pain to right elbow with abrasions,,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905893,7/1/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,recreation,play equipment,Slide,dry slide,,1,5,F,"Guest was sliding down and trying to hold on, receiving a burn.","Friction burn on 5th finger, right hand",,Burn (includes friction burn),,,,Inadvertent Rider Mishap
905894,7/1/2000,NJ,,U,New Jersey Dept. of Community Affairs,Unknown,recreation,inflatable,Inflatable slide,Titanic Slide,Cutting Edge Creations,1,22,F,After sliding down subject struck right knee at bottom of slide.,Right knee,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905895,7/1/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,water ride,Bumper boat,kiddie bumper boat,,1,10,M,"While exiting the ride, boat slipped away. Ride operator was trying to assist. First aid stated subject was very big for his age.",Unknown,,Load/Unload: injured when vehicle moved,,,,Inadvertent Rider Mishap
905896,7/1/2000,NJ,,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,spinning,Roll-o-plane/booster/speed,Sidewinder,Eyerly Aircraft Co.,0,,U,A chain on one car broke causing the car to over rotate and strike the control bar. The ride was stopped right away and passangers were removed.,,,Unscheduled stop,1,,,Product failure
905897,7/1/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,Waterworld Products Inc.,1,7,M,Mother stated he flipped over coming out of the tubes and hit unknown object.,Hit mouth & shoulder,,"Fall: patron fell off inner tube, mat or board",,,,Inadvertent Rider Mishap
905898,7/1/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,Waterworld Products Inc.,1,16,M,Stated he flipped over coming out of the tubes and hit slide.,Pain in right big toe,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905899,7/1/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,Waterworld Products Inc.,1,19,F,Stated she flipped over coming out of the tubes and hit wall of slide.,Pain in right arm,,"Fall: patron fell off inner tube, mat or board",,,,Inadvertent Rider Mishap
905900,7/1/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Body slide,body slide,In-house,1,38,M,Father & son were going down Rogue River. Son went first. Guards stated son sat up trying to slow or stop himself. Father then caught up to son resulting in collision.,Laceration above right eye,,Collision: patrons collided (participatory),,,,Inadvertent Rider Mishap
905901,7/1/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Half pipe,Sidewinder waterslide,Surf Coaster,1,19,F,Guest states that she fell off mat on the last drop and hit face on the inside of the flume.,Laceration/puncture,,"Fall: patron fell off inner tube, mat or board",,,,Inadvertent Rider Mishap
917175,7/1/2000,NJ,Danbury,P,New Jersey Dept. of Community Affairs,Carnival or rental,recreation,inflatable,Inflatable slide,Titanic Slide,Cutting Edge Creations,1,22,F,After sliding down subject struck right knee at bottom of slide.,Right knee,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
897473,6/30/2000,FL,Daytona Bch.,F,Florida Dept. of Agriculture,Family entertainment center,recreation,go-kart,Go-kart,go kart,,1,,U,"lac. L leg, jumped cart",Trans. for lac. leg.,,Collision: go-kart crashed (no further description),,,,
898160,6/30/2000,IL,Palatine,U,Illinois Department of Labor,Unknown,recreation,go-kart,Go-kart,go kart,Soli,1,3,F,"An incident occurred at a go-kart track that resulted in the death of a 3-year-old girl.  The Division did not find out about the incident until the following evening, when a reporter called for information.  The Palatine police confirmed the fatality.  As of May 2, 2001, the incident was still under investigation by the Division.",Fatality,,Collision: go-kart crashed (no further description),,,,
900589,6/30/2000,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Water slide - undefined,waterslide,In-house,1,16,M,Bumped head with another guest on tube,Laceration to right eyebrow,,Collision: patrons collided (participatory),,,,precautionary transport for treatment by physician. SUPPLEMENTAL
905902,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,cars & track rides,Bumper car,bumper cars,Bertazzon 3B SLR,1,9,F,"Guest was riding the scooters and was bumped from behind by another driver, causing her to bruise on back. She was sitting on the unoccupied seatbelt buckle.",Contusion,,Collision: patron-controlled vehicles,,,,Rider Hit by Others
905903,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,cars & track rides,Bumper car,bumper cars,Bertazzon 3B SLR,1,12,F,Guest was struck up against a wall. She started to back up and was bumped from behind by another car. guest was released back into park after being treated in 1st aid.,Pain unknown,,Collision: patron-controlled vehicles,,,,Rider Hit by Others
905904,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Funnel,Tornado waterslide,Big Country,1,20,F,Guest hit foot on bottom of pool.,"Sprain, strain",,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905905,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,recreation,play equipment,Slide,tube slide (dry),American Tubeslide,1,5,M,Guest rubbed his right arm of the tube slide on the way down. He was treated and released to parents.,Abrasion/friction burn,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905906,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Tube slide,tube slide,Surf Coaster,1,40,M,"After entering water, patron swam up and hit head on bottom step.",Laceration on forehead,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905907,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Tube slide,tube slide,Surf Coaster,1,9,M,Guest's guardian states that child slipped while walking to the top of the ride. Guest states that he wasn't paying attention at the time.,Abrasion/friction burn,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905908,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Speed slide,speed slide,Surf Coaster,1,11,M,Guest states that he slipped on mat on the walkway to ride.,Abrasion/friction burn,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905909,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,float attraction,Lazy river,lazy river,In-house,1,5,M,Guest's guardian states that child was laying on a double tube with her and someone from behind hit their tube causing her child to hit his face on the side of the pool. Guest lost baby tooth.,Tooth injury,,Collision: patrons collided (participatory),,,,Rider Hit by Others
905910,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,aquatic play,Aquatic play area,water play structure,NBGS International,1,2,M,Patron was walking down steps and slipped.,"3"" abrasion to head",,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905911,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Orbiter/octopus-type,Jump,Huss Rides,1,16,F,Guest stated she hit her head on the side of the ride.,Pain to right side of head,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905912,6/30/2000,NJ,Wildwood,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Tornado-type,Tornado,"Wisdom Industries, Ltd.",1,7,M,Guest was not paying attention when he got off the ride. He walked into back part of seat of another car and bumped his left eyebrow causing laceration.,Laceration/puncture,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905913,6/30/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,water ride,Flume ride,flume ride,,1,45,M,Patron walking on enterance platform slipped and fell.,Right shoulder,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905914,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,pendulum,Kamikaze/inverter-type,Inverter,"Chance Manufacturing, Inc.",1,12,F,Guest was stepping off the inverter boat and caught her right ankle between the boat and the step.,"Sprain, strain",,Entrapment or pinch-point,,,,Inadvertent Rider Mishap
905915,6/30/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,vertical drop,Drop tower,Spring Ride,Moser Rides SRL (Soriani),1,10,M,"While stepping off the wooden ride, the child slipped and fell resulting in injury.",Laceration on forehead,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
909152,6/30/2000,MI,,F,Michigan Dept. of Labor and Economic Growth,Amusement park,amusement ride,coaster,Coaster - wooden,wooden coaster,Custom Coasters Int.,1,38,F,She was not seated properly and the coaster was not stopped at the end of the ride-as it entered curves after exiting the station she was thrown from the car due to being seated backwards taking picture.  She landed on the track walkway on the left side.,"Lacerations, bruise(s) and broken bone(s), severe cuts on her right arm and right ear and her chest was bruised and discolored-likely fractured ribs.",,Fall: ejection/fall from ride,,,,
909359,6/30/2000,CA,Santa Cruz,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,spinning,Ferris/gondola wheel,Big Eli Wheel,Eli Bridge Co.,1,47,F,"Operator went to adjust entrance/exit platform, told passengers to wait & operator went to Control Panel.  Other passenger removed safety bar and exited.  Floor and tubs were not aligned properly & tub rotated and ejected patron.",Back and neck spasms.,https://ridesdatabase.org/accident_reports/CA_909359.pdf,Fall: ejection/fall from ride,,,,
900588,6/29/2000,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Water slide - undefined,waterslide,In-house,1,13,M,Felt pain when going down the drop,Pain to lower back,,Body pain (normal motion),,,,precautionary transport by EMS for treatment by physician. SUPPLEMENTAL
905916,6/29/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,cars & track rides,Car ride,kiddie car ride,Bertazzon 3B SLR,1,5,F,"Guest states, ""I tripped when I got out of the car.""",Contusion,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905917,6/29/2000,NJ,Seaside Heights,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,other attraction,Walk-through,fun house,Owens Trailers Inc.,1,36,F,"Patron came down slide with her 2 small children, when she went to get up she twisted her right ankle.",Swollen right ankle,,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905918,6/29/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Sizzler/scrambler,Scrambler,Eli Bridge Co.,1,14,F,Guest stated that she bumped her mouth on the bar.,Chipped tooth,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905919,6/29/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,water ride,Rafting ride,rafting ride,Intamin AG,1,18,F,Guest stated she was tossed about within boat. Seatbelt was on however she loosened.,"Right side of neck, abrasion right shin & knee",,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905920,6/29/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,cars & track rides,Train/tram,Rio Grande Train,Zamperla,1,5,M,Guide rollers broke causing train to stop suddenly. Guest struck head as he was sent forward.,Forehead,,Unscheduled stop,1,,,Product failure
905921,6/29/2000,NJ,,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,spinning,Carousel,carousel,,1,4,F,Nurse stated she thought child fell because she was scared.,Head,,Fall: ejection/fall from ride,,,,Inadvertent Rider Mishap
905922,6/29/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,water ride,Flume ride,flume ride,,1,40,F,Subject stated cushion went up and fell down. Screw under seat cut her finger.,Right index finger,,Impact: hit something within ride vehicle,,,,Product failure
905923,6/29/2000,NJ,Seaside Heights,F,New Jersey Dept. of Community Affairs,Amusement park,recreation,inflatable,Inflatable obstacle course,ladder climb,"Wapello Fabrication Co., Inc.",1,12,M,Patron was climbing ladder when it tipped causing patron to get caught in ladder.,Minor abrasion to right shin,,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905924,6/29/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,aquatic play,Aquatic play area,water play structure,SCS Interactive,1,10,F,Injured party collided with another child in the kiddie lagoon on the pink slide. She hit her lip on another child's head.,Cut lip,,Collision: patrons collided (participatory),,,,Inadvertent Rider Mishap
900586,6/28/2000,TX,Dallas,F,Texas Dept. of Insurance,Family entertainment center,recreation,go-kart,Go-kart,go kart,Shaller Engineering,1,60,M,"Siting in pit, struck from beind.",Strained back,,Collision: patron-controlled vehicles,,,,
900587,6/28/2000,TX,,P,Texas Dept. of Insurance,Carnival or rental,amusement ride,spinning,Whip,Roto Whip,Mangels,1,3,F,She got off cart to inside & tripped over sweep.  Cut arm on inside scenery section.,Cut,,Load/Unload: scrape or stumble,,,,
905925,6/28/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,recreation,play equipment,Play structure,play structure,"Wisdom Industries, Ltd.",1,8,M,"Running on lower level towards cargo net, patron stumbled over own foot and fell forward. Bumped nose on metal fencing.",Bloody nose,,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905926,6/28/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,spinning,Himalaya-type,Thunderbolt,"Chance Manufacturing, Inc.",1,11,F,Rain caused floor to become slippery,"Left elbow, leg, mild contusion",,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905927,6/28/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,LIM shuttle loop coaster,"Premier Rides, Inc.",1,23,F,Guest stated after ride that right side of her neck began to hurt.,Neck pain after ride,,Body pain (normal motion),,,,Inadvertent Rider Mishap
905928,6/28/2000,NJ,Seaside Heights,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,water ride,Flume ride,flume ride,Reverchon,1,6,F,"Patron and sister on log flume, when car descended patron struck nose on sister's head.",Slight bloody nose,,Collision: patrons collided within vehicle,,,,Inadvertent Rider Mishap
905929,6/28/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,cars & track rides,Bumper car,bumper cars,Bertazzon 3B SLR,1,14,M,"While getting out of car, patron struck left knee on metal door panel of car.",Scrape to left knee,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905930,6/28/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,Floorless coaster,Bolliger & Mabillard,1,12,F,Guest stated while ride came into station her neck jerked and started to hurt.,Neck pain after ride,,Abrupt stop/drop/lurch,,,,Inadvertent Rider Mishap
905931,6/28/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,other attraction,Simulator,Mad House,Vekoma,1,9,F,Guest stated the lap bar struck his knee when it came down.,Right knee pain,,Load/Unload: hit or pinched by restraint,,,,Inadvertent Rider Mishap
905932,6/28/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Tube slide,tube slide,Pro Slide,1,11,F,Guest stated as she was pushing off lshe cut her hand.,2 small lacerations to palm of hand,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
898258,6/27/2000,OK,OKC,U,Oklahoma Dept. of Labor,Unknown,amusement ride,spinning,Spinning cups/tubs,tea cups,,1,11,F,Patron received cut while riding.,Laceration to knee.  Patron hospitalized.,,Impact: hit something within ride vehicle,,,,
905933,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,aquatic play,Aquatic play area,rope swing,In-house,1,10,M,Hit lip on rope swing.,Contusion,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905934,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Tube slide,tube slide,Surf Coaster,1,6,M,Guest fell out of tube in flume and bumped head.,Contusion,,"Fall: patron fell off inner tube, mat or board",,,,Inadvertent Rider Mishap
905935,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Tube slide,tube slide,Surf Coaster,1,43,M,guest flipped out of tube.,Laceration/puncture,,"Fall: patron fell off inner tube, mat or board",,,,Inadvertent Rider Mishap
905936,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Tube slide,tube slide,Surf Coaster,1,43,M,guest flipped out of flume and hit head.,Contusion,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905937,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,aquatic play,Aquatic play area,water play structure,WhiteWater West Industries Ltd.,1,10,M,EMT questioned boy how injured occurred. He responded with a lot of I don't knows. Then EMT was told that it was after he slid down and in the water.,1/2 inch laceration to right eyelid,,Fall: in climb or play area,,,,Inadvertent Rider Mishap
905938,6/27/2000,NJ,Seaside Heights,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,,1,32,F,Woman said the slide jerked of arouns and she twisted her neck.,Pain in back of neck,,Body pain (normal motion),,,,Inadvertent Rider Mishap
905939,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,float attraction,Lazy river,lazy river,Surf Coaster,1,16,F,Guest jammed front of right foot in drain gate by 5th river.,Hurt right foot,,Entrapment or pinch-point,,,,Inadvertent Rider Mishap
905940,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,recreation,go-kart,Go-kart,Formula K,"Formula K Raceway, Inc.",1,20,M,"Guest was getting out of a go cart and said that he caught his hand on a nail sticking out of the deck. EMT cleansed and bandaged wound. Ride was investigated, no evidence of a nail anywhere.",Bleeding,,Injured in queue or exit,,,,Inadvertent Rider Mishap
905941,6/27/2000,NJ,Wildwood,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,,1,5,M,Swam into wall.,Contusion,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905942,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,Waterworld Products Inc.,1,15,F,Patron and friend flipped off of double tube and hit the slide knocking out tooth by root.,Knocked out tooth,,"Fall: patron fell off inner tube, mat or board",,,,Inadvertent Rider Mishap
905943,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Family entertainment center,recreation,go-kart,Go-kart,go kart,"J & J Amusements, Inc",1,10,M,"Guest was stopped at end of ride, other boy did not stop and tried to weave threw, hitting guest's car on the side.",Head jerked side to side,,Collision: patron-controlled vehicles,,,,Rider Hit by Others
905944,6/27/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,spinning,Roundabout,kiddie roundabout,,1,43,M,Subject claimed she slipped on stairs about 1830 hrs. but did not report it until 1230 am when hip started to hurt.,Right hip and foot,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905945,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,LIM shuttle loop coaster,"Premier Rides, Inc.",1,13,M,Guest stated his neck began to hurt after riding ride.,Neck pain after ride,,Body pain (normal motion),,,,Inadvertent Rider Mishap
905946,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,other attraction,Simulator,Mad House,Vekoma,1,11,F,Guest stated the lap bar bumped both knees when it came down.,Minor contusions to both knees,,Load/Unload: hit or pinched by restraint,,,,Inadvertent Rider Mishap
905947,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Sizzler/scrambler,Sizzler,"Wisdom Industries, Ltd.",1,52,M,"While riding on the sizzler, guest caught arm in lap bar.",Pain in left elbow,,Load/Unload: hit or pinched by restraint,,,,Inadvertent Rider Mishap
905948,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Tube slide,tube slide,Pro Slide,1,18,M,Guest stated after he descended on slide he felt scrape on back.,Minor scrape to his back,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905949,6/27/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Family raft slide,family raft,WhiteWater West Industries Ltd.,1,14,M,"Victim was riding raft ride, lost balance nd collided with other passenger in raft.",Possible head/neck injury,,Collision: patrons collided (participatory),,,,Rider Hit by Others
905950,6/27/2000,NJ,Keansburg,F,New Jersey Dept. of Community Affairs,Family entertainment center,recreation,go-kart,Go-kart,go kart,,1,13,F,Guest was coming into the pit enterance and hit the tire that seperates you and concrete wall. Seatbelt was secure and tightened up on her neck when she hit the tire. She did not use brake at all.,Two scratches on neck,,Collision: go-kart or bumper car hit stationary object,,,,Inadvertent Rider Mishap
905951,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Tube slide,tube slide,Surf Coaster,1,27,M,Guest caught thumb in tube handle.,"Sprain, strain",,Entrapment or pinch-point,,,,Inadvertent Rider Mishap
905952,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,water ride,Flume ride,flume ride,"O.D. Hopkins Associates, Inc.",1,13,M,"coming down hill 2 as the boat got to the bottom of the hill, child banged his elbow on the handrail.",Contusion,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905953,6/26/2000,NJ,Seaside Heights,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,,1,12,F,Sprained ankle falling into water as she was coming off the slide.,Left ankle sprain,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905954,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Body slide,body slide,Surf Coaster,1,9,M,"Guest was sliding down slide, turned over and hit side of wall with face and chipped tooth.",Chipped tooth,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905955,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Trabant,Hully Gully,Mack Rides,1,9,M,Guest stated lap bar bumped him in his nose after released by ride operator.,Nose bleed,,Load/Unload: hit or pinched by restraint,,,,Inadvertent Rider Mishap
905956,6/26/2000,NJ,Wildwood,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Water slide - undefined,waterslide,,1,4,M,Cut foot in pool.,Laceration/puncture,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905957,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,steel sitdown coaster,Togo,1,19,F,Guest stated she cut her shoulder on harness while boarding ride. Harness checked and no sharp areas found.,Minor left shoulder abrasion,,Load/Unload: hit or pinched by restraint,,,,Inadvertent Rider Mishap
905958,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,aquatic play,Aquatic play area,water play structure,NBGS International,1,6,F,"Running through lil bucs bay, guest hit head on pirate ship slide.","1"" laceration on head",,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905959,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,LIM shuttle loop coaster,"Premier Rides, Inc.",1,14,F,"Guest stated her neck began to hurt after exiting from ride. However, continued on other rides. Reported pain 3 hours later.",Right side of neck pain after ride,,Body pain (normal motion),,,,Inadvertent Rider Mishap
905960,6/26/2000,NJ,Orlando,P,New Jersey Dept. of Community Affairs,Carnival or rental,amusement ride,coaster,Coaster - steel,wild mouse,,1,35,F,While exiting the ride the operator dropped the safety bar and hit guest in the forehead. Guest claimed operator had been drinking. Safety officer checked operator - negative for alcohol.,Forehead,,Load/Unload: hit or pinched by restraint,,1,,Operator error
905961,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,vertical drop,Drop tower,Frog Hopper,S&S Worldwide,1,3,F,"Child stepped off the ride and fell, bumping forehead on the ground.",Contusion,,Load/Unload: scrape or stumble,,,,Inadvertent Rider Mishap
905962,6/26/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Tube slide,tube slide,Pro Slide,1,68,M,"Guest stated after slide was completed, she was exiting and the tube moved around, she struck her head on the side of the pool area.",Bump on head,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
897474,6/25/2000,FL,Silver Springs,F,Florida Dept. of Agriculture,Water park,water park,water slide,Water slide - undefined,waterslide,,1,,U,Trans. as precaution,Hit back of head on slide,,Impact: hit something in participatory attraction,,,,
898324,6/25/2000,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,cars & track rides,Track ride,dark ride,In-house,1,23,U,"Ride owner was notified by family's attorney that after visiting park on 6/25/00, guest became ill after riding this ride.",Admitted to ICU.  Diagnosed with subarachnoid hemorrhage with hydrocephalus.  Hospitalized until 8/20/00.  Died 9/1/00.,,Illness or neurological symptoms,,,,No verification that guest rode any attractions.  Injury first reported to park by family's attorney on 8/2/01.
900583,6/25/2000,TX,,P,Texas Dept. of Insurance,Carnival or rental,amusement ride,spinning,Sizzler/scrambler,Shake,Mondial Fair Attractions,1,12,F,Sid to side & back to front forces of ride,Strain,,Impact: hit something within ride vehicle,,,,
900584,6/25/2000,TX,Dallas,F,Texas Dept. of Insurance,Family entertainment center,recreation,go-kart,Go-kart,go kart,Shaller Engineering,1,19,F,Patron failed to stop at the end of race. Kept going and ran in to rail.,Laceration to left foot.,,Collision: go-kart or bumper car hit stationary object,,,,
900585,6/25/2000,TX,,F,Texas Dept. of Insurance,Amusement park,amusement ride,coaster,Coaster - steel,steel sitdown coaster,Morgan,1,20,F,ride,contusion,,Impact: hit something within ride vehicle,,,,
905963,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,pendulum,Pirate ship,Sea Dragon,"Chance Manufacturing, Inc.",1,7,M,patron stepped between the boat and concrete.,Scratch to right leg,,Entrapment or pinch-point,,,,Inadvertent Rider Mishap
905964,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,spinning,Himalaya-type,Thunderbolt,"Chance Manufacturing, Inc.",1,6,M,Patron was riding *** and banged head on side of car.,Pain to head,,Impact: hit something within ride vehicle,,,,Inadvertent Rider Mishap
905965,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Body slide,Shotgun Falls,Surf Coaster,1,48,M,guest swam into the wall causing a laceration to his head. He was treated and released to the park.,Laceration/puncture,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905966,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Amusement park,amusement ride,coaster,Coaster - steel,Custom looping coaster,Arrow Dynamics,1,12,M,Guest stated he experienced back pain after ride.,Back pain after ride.,,Body pain (normal motion),,,,Inadvertent Rider Mishap
905967,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Mat slide,kamikaze water slide,FRP Construction,1,12,M,"Patron may have sat up at end of ride to try and slow himself down, sticking out his arms, he says his arm hit something.",Minor pain in right wrist,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
905968,6/25/2000,NJ,,F,New Jersey Dept. of Community Affairs,Water park,water park,water slide,Half pipe,Sidewinder waterslide,Creative Recreation,1,14,M,Patron grabbed the side of ride while coming down ride.,Laceration to middle of finger,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
